Store ID,Store Location,Daily_Sales,Date Recorded
101,Bangalore,83857.0,2047-12-10
106,,72087.0,2047-12-11
101,Delhi,51875.0,2047-12-12
109,Kolkata,71864.0,2047-12-13
102,Chennai,71123.0,2047-12-14
102,Kolkata,39328.0,2047-12-15
107,Chennai,67478.0,2047-12-16
102,,32025.0,2047-12-17
108,Chennai,30105.0,2047-12-18
106,Kolkata,59370.0,2047-12-19
107,Kolkata,50843.0,2047-12-20
107,Chennai,49476.0,2047-12-21
106,Bangalore,72981.0,2047-12-22
109,Mumbai,72112.0,2047-12-23
109,Kolkata,78610.0,2047-12-24
107,Bangalore,30698.0,2047-12-25
109,Chennai,58443.0,2047-12-26
103,Delhi,74230.0,2047-12-27
103,Bangalore,71706.0,2047-12-28
101,Chennai,68839.0,2047-12-29
105,Bangalore,52123.0,2047-12-30
104,Bangalore,71920.0,2047-12-31
102,Mumbai,49875.0,2048-01-01
109,Mumbai,33297.0,2048-01-02
103,Chennai,82129.0,2048-01-03
108,Mumbai,30208.0,2048-01-04
106,Chennai,49700.0,2048-01-05
105,Bangalore,51791.0,2048-01-06
101,,37233.0,2048-01-07
104,Delhi,31891.0,2048-01-08
103,Delhi,88520.0,2048-01-09
101,Bangalore,77594.0,2048-01-10
105,Bangalore,66274.0,2048-01-11
106,Delhi,32039.0,2048-01-12
102,Kolkata,49673.0,2048-01-13
103,Bangalore,72412.0,2048-01-14
106,Mumbai,69413.0,2048-01-15
104,Mumbai,83913.0,2048-01-16
109,Kolkata,58436.0,2048-01-17
105,Delhi,64385.0,2048-01-18
104,Delhi,38186.0,2048-01-19
102,Mumbai,30434.0,2048-01-20
106,Chennai,40519.0,2048-01-21
102,Kolkata,48030.0,2048-01-22
107,Mumbai,41355.0,2048-01-23
103,Delhi,85819.0,2048-01-24
109,Mumbai,44328.0,2048-01-25
105,Chennai,35258.0,2048-01-26
108,Mumbai,75722.0,2048-01-27
106,Kolkata,37190.0,2048-01-28
108,Delhi,80592.0,2048-01-29
103,Delhi,52479.0,2048-01-30
103,Delhi,86027.0,2048-01-31
105,Kolkata,50827.0,2048-02-01
103,Chennai,78364.0,2048-02-02
108,,84012.0,2048-02-03
108,Mumbai,88277.0,2048-02-04
102,Mumbai,75238.0,2048-02-05
104,Bangalore,40747.0,2048-02-06
101,Bangalore,60917.0,2048-02-07
104,Bangalore,60377.0,2048-02-08
104,Mumbai,88490.0,2048-02-09
109,Delhi,74956.0,2048-02-10
103,Delhi,70481.0,2048-02-11
102,Chennai,63148.0,2048-02-12
109,Bangalore,71784.0,2048-02-13
109,Kolkata,88882.0,2048-02-14
101,Mumbai,53557.0,2048-02-15
106,Kolkata,74335.0,2048-02-16
108,Bangalore,64405.0,2048-02-17
103,Delhi,42479.0,2048-02-18
109,,53927.0,2048-02-19
102,Bangalore,63292.0,2048-02-20
106,Chennai,49491.0,2048-02-21
101,Chennai,87294.0,2048-02-22
107,Mumbai,31093.0,2048-02-23
103,Chennai,61008.0,2048-02-24
107,Kolkata,30104.0,2048-02-25
104,Mumbai,48123.0,2048-02-26
109,Chennai,56936.0,2048-02-27
105,Kolkata,82278.0,2048-02-28
103,Delhi,48060.0,2048-02-29
108,Mumbai,54288.0,2048-03-01
106,Delhi,73314.0,2048-03-02
102,Chennai,54411.0,2048-03-03
103,Kolkata,67684.0,2048-03-04
108,Chennai,75091.0,2048-03-05
107,Delhi,82086.0,2048-03-06
106,Bangalore,43336.0,2048-03-07
101,Kolkata,89216.0,2048-03-08
109,Mumbai,67924.0,2048-03-09
103,Kolkata,80194.0,2048-03-10
105,Kolkata,41626.0,2048-03-11
107,Delhi,88785.0,2048-03-12
107,Mumbai,80997.0,2048-03-13
103,Bangalore,33501.0,2048-03-14
104,Chennai,80693.0,2048-03-15
107,Kolkata,46850.0,2048-03-16
108,Chennai,65712.0,2048-03-17
102,Mumbai,50678.0,2048-03-18
109,Delhi,45905.0,2048-03-19
107,Kolkata,31591.0,2048-03-20
108,Mumbai,43522.0,2048-03-21
106,Chennai,46153.0,2048-03-22
106,Delhi,66840.0,2048-03-23
109,Delhi,33572.0,2048-03-24
104,Mumbai,88537.0,2048-03-25
105,Mumbai,68746.0,2048-03-26
109,Chennai,63061.0,2048-03-27
101,Delhi,55497.0,2048-03-28
104,,52242.0,2048-03-29
107,Bangalore,31338.0,2048-03-30
109,Bangalore,46151.0,2048-03-31
106,Bangalore,56990.0,2048-04-01
108,Bangalore,45380.0,2048-04-02
109,Delhi,61035.0,2048-04-03
104,,75813.0,2048-04-04
101,Bangalore,84361.0,2048-04-05
108,Delhi,82627.0,2048-04-06
102,Bangalore,56117.0,2048-04-07
101,Bangalore,32498.0,2048-04-08
107,Delhi,77881.0,2048-04-09
109,,55483.0,2048-04-10
109,Delhi,35728.0,2048-04-11
103,Bangalore,86469.0,2048-04-12
106,,48877.0,2048-04-13
107,Mumbai,56703.0,2048-04-14
109,Mumbai,33088.0,2048-04-15
102,Delhi,69049.0,2048-04-16
108,Delhi,53179.0,2048-04-17
107,Delhi,77954.0,2048-04-18
104,Kolkata,52011.0,2048-04-19
102,Kolkata,42839.0,2048-04-20
108,Chennai,83142.0,2048-04-21
105,Mumbai,82903.0,2048-04-22
106,Kolkata,53625.0,2048-04-23
107,Bangalore,48481.0,2048-04-24
101,Mumbai,61753.0,2048-04-25
108,Bangalore,49558.0,2048-04-26
104,Delhi,46771.0,2048-04-27
109,,61104.0,2048-04-28
101,Chennai,63066.0,2048-04-29
102,Chennai,83586.0,2048-04-30
106,Chennai,74420.0,2048-05-01
101,Chennai,34061.0,2048-05-02
104,Delhi,63241.0,2048-05-03
108,Bangalore,46161.0,2048-05-04
105,Kolkata,35057.0,2048-05-05
109,Delhi,75847.0,2048-05-06
106,,74173.0,2048-05-07
101,Bangalore,78936.0,2048-05-08
106,Mumbai,35289.0,2048-05-09
106,Bangalore,83260.0,2048-05-10
106,Kolkata,71408.0,2048-05-11
108,Bangalore,32221.0,2048-05-12
106,Chennai,72942.0,2048-05-13
105,Bangalore,51635.0,2048-05-14
102,Chennai,82763.0,2048-05-15
104,Delhi,49026.0,2048-05-16
105,Delhi,81072.0,2048-05-17
104,Delhi,37075.0,2048-05-18
102,Mumbai,52378.0,2048-05-19
107,Mumbai,65084.0,2048-05-20
102,Chennai,80426.0,2048-05-21
101,Bangalore,43681.0,2048-05-22
105,Delhi,77721.0,2048-05-23
101,Delhi,61584.0,2048-05-24
101,Delhi,61245.0,2048-05-25
101,Mumbai,88959.0,2048-05-26
106,Delhi,34983.0,2048-05-27
109,Bangalore,62249.0,2048-05-28
101,Mumbai,61391.0,2048-05-29
105,Bangalore,60897.0,2048-05-30
109,Chennai,70602.0,2048-05-31
109,Mumbai,50002.0,2048-06-01
101,Delhi,40498.0,2048-06-02
108,Mumbai,79411.0,2048-06-03
101,Delhi,33206.0,2048-06-04
108,Delhi,78588.0,2048-06-05
101,Kolkata,72472.0,2048-06-06
105,Mumbai,42930.0,2048-06-07
108,,40320.0,2048-06-08
106,Delhi,58014.0,2048-06-09
109,Kolkata,67946.0,2048-06-10
101,Chennai,61817.0,2048-06-11
109,Mumbai,68126.0,2048-06-12
101,Mumbai,56752.0,2048-06-13
103,Bangalore,34507.0,2048-06-14
101,Kolkata,85610.0,2048-06-15
103,Mumbai,53925.0,2048-06-16
102,Delhi,66276.0,2048-06-17
102,Mumbai,53689.0,2048-06-18
109,Mumbai,75670.0,2048-06-19
108,,84146.0,2048-06-20
101,Chennai,45238.0,2048-06-21
104,Delhi,54807.0,2048-06-22
101,Mumbai,69522.0,2048-06-23
101,Delhi,38921.0,2048-06-24
104,Kolkata,41204.0,2048-06-25
102,,68284.0,2048-06-26
103,Delhi,85020.0,2048-06-27
109,Bangalore,68567.0,2048-06-28
102,,65697.0,2048-06-29
104,Delhi,76653.0,2048-06-30
101,Mumbai,54893.0,2048-07-01
102,Mumbai,31530.0,2048-07-02
105,Delhi,61241.0,2048-07-03
101,Delhi,54297.0,2048-07-04
107,,39302.0,2048-07-05
104,Bangalore,78906.0,2048-07-06
106,Mumbai,30715.0,2048-07-07
108,Mumbai,39533.0,2048-07-08
106,Chennai,70295.0,2048-07-09
102,Mumbai,82464.0,2048-07-10
101,Mumbai,37223.0,2048-07-11
108,Delhi,43421.0,2048-07-12
108,Chennai,57696.0,2048-07-13
109,Delhi,44066.0,2048-07-14
106,Delhi,74047.0,2048-07-15
101,Bangalore,51576.0,2048-07-16
109,Delhi,86179.0,2048-07-17
103,,46585.0,2048-07-18
106,Chennai,32140.0,2048-07-19
109,Delhi,89016.0,2048-07-20
103,Delhi,72016.0,2048-07-21
105,Bangalore,66439.0,2048-07-22
105,Mumbai,71378.0,2048-07-23
107,Kolkata,37370.0,2048-07-24
104,Bangalore,81750.0,2048-07-25
104,Bangalore,87969.0,2048-07-26
107,,59516.0,2048-07-27
109,Mumbai,42022.0,2048-07-28
104,Bangalore,89222.0,2048-07-29
104,Chennai,48328.0,2048-07-30
106,Kolkata,32929.0,2048-07-31
106,Chennai,73727.0,2048-08-01
107,Chennai,33383.0,2048-08-02
101,Mumbai,82692.0,2048-08-03
103,Bangalore,79545.0,2048-08-04
109,Delhi,57432.0,2048-08-05
106,Chennai,41111.0,2048-08-06
106,Mumbai,78338.0,2048-08-07
105,Delhi,69778.0,2048-08-08
103,,89962.0,2048-08-09
105,Mumbai,61899.0,2048-08-10
101,Delhi,53161.0,2048-08-11
103,Mumbai,38823.0,2048-08-12
104,Mumbai,57432.0,2048-08-13
105,Bangalore,63089.0,2048-08-14
109,Delhi,51053.0,2048-08-15
104,Delhi,80845.0,2048-08-16
103,Mumbai,47447.0,2048-08-17
101,Mumbai,54305.0,2048-08-18
106,Delhi,33111.0,2048-08-19
107,Bangalore,88820.0,2048-08-20
108,Mumbai,57493.0,2048-08-21
101,Delhi,82413.0,2048-08-22
104,Kolkata,40985.0,2048-08-23
105,Kolkata,33086.0,2048-08-24
102,Mumbai,76203.0,2048-08-25
101,Delhi,82963.0,2048-08-26
108,Bangalore,74930.0,2048-08-27
106,Chennai,82503.0,2048-08-28
105,,53464.0,2048-08-29
109,Mumbai,71918.0,2048-08-30
102,Chennai,66911.0,2048-08-31
108,Kolkata,36332.0,2048-09-01
109,Bangalore,69215.0,2048-09-02
101,Delhi,72542.0,2048-09-03
107,Mumbai,70631.0,2048-09-04
108,Delhi,33176.0,2048-09-05
103,Delhi,32416.0,2048-09-06
104,Kolkata,70436.0,2048-09-07
103,Mumbai,38651.0,2048-09-08
107,Delhi,40486.0,2048-09-09
109,Kolkata,48695.0,2048-09-10
103,Bangalore,31229.0,2048-09-11
106,Mumbai,31530.0,2048-09-12
108,Mumbai,75585.0,2048-09-13
106,Mumbai,72347.0,2048-09-14
102,Delhi,65565.0,2048-09-15
107,Kolkata,31363.0,2048-09-16
102,Delhi,67270.0,2048-09-17
102,Bangalore,46836.0,2048-09-18
102,Delhi,50288.0,2048-09-19
101,,52380.0,2048-09-20
101,Chennai,75869.0,2048-09-21
107,,79729.0,2048-09-22
105,Mumbai,50303.0,2048-09-23
103,Kolkata,73972.0,2048-09-24
101,Kolkata,37317.0,2048-09-25
106,Chennai,33264.0,2048-09-26
101,Delhi,48315.0,2048-09-27
109,Delhi,67010.0,2048-09-28
102,Delhi,87333.0,2048-09-29
101,Delhi,42693.0,2048-09-30
107,Chennai,46566.0,2048-10-01
106,Bangalore,54811.0,2048-10-02
106,Bangalore,63405.0,2048-10-03
105,Mumbai,82157.0,2048-10-04
104,Delhi,89823.0,2048-10-05
104,Mumbai,49856.0,2048-10-06
103,Bangalore,79676.0,2048-10-07
108,Chennai,57366.0,2048-10-08
107,Mumbai,84811.0,2048-10-09
109,Chennai,76970.0,2048-10-10
101,Bangalore,65138.0,2048-10-11
107,Kolkata,72244.0,2048-10-12
104,Mumbai,80787.0,2048-10-13
107,Bangalore,72683.0,2048-10-14
101,Delhi,40638.0,2048-10-15
105,Mumbai,50816.0,2048-10-16
103,Bangalore,86619.0,2048-10-17
105,Chennai,50598.0,2048-10-18
104,Delhi,72541.0,2048-10-19
102,Mumbai,40652.0,2048-10-20
104,Chennai,46963.0,2048-10-21
103,Mumbai,78511.0,2048-10-22
101,Bangalore,62223.0,2048-10-23
108,Kolkata,61024.0,2048-10-24
105,Bangalore,87002.0,2048-10-25
104,Chennai,33941.0,2048-10-26
105,Chennai,38387.0,2048-10-27
104,Kolkata,38524.0,2048-10-28
103,Chennai,65859.0,2048-10-29
105,Delhi,67486.0,2048-10-30
104,Mumbai,71617.0,2048-10-31
101,,55279.0,2048-11-01
103,Delhi,84704.0,2048-11-02
108,Bangalore,84130.0,2048-11-03
107,Kolkata,56025.0,2048-11-04
102,Bangalore,47636.0,2048-11-05
101,Mumbai,71483.0,2048-11-06
103,Delhi,73224.0,2048-11-07
105,Mumbai,43277.0,2048-11-08
101,Delhi,78718.0,2048-11-09
103,,65190.0,2048-11-10
103,Chennai,70995.0,2048-11-11
105,Chennai,71735.0,2048-11-12
103,Bangalore,79179.0,2048-11-13
109,Delhi,37539.0,2048-11-14
101,Mumbai,62853.0,2048-11-15
104,Mumbai,56811.0,2048-11-16
104,Bangalore,56928.0,2048-11-17
101,Bangalore,36909.0,2048-11-18
102,Bangalore,58069.0,2048-11-19
101,Bangalore,83433.0,2048-11-20
106,,76084.0,2048-11-21
103,Mumbai,67421.0,2048-11-22
107,Chennai,38033.0,2048-11-23
105,Mumbai,86816.0,2048-11-24
109,Bangalore,40748.0,2048-11-25
107,Mumbai,76693.0,2048-11-26
104,Bangalore,35066.0,2048-11-27
105,Mumbai,75272.0,2048-11-28
105,Delhi,78664.0,2048-11-29
105,Kolkata,79408.0,2048-11-30
109,Delhi,41998.0,2048-12-01
103,Mumbai,43764.0,2048-12-02
106,Bangalore,64215.0,2048-12-03
108,Bangalore,75379.0,2048-12-04
109,Chennai,45858.0,2048-12-05
107,Bangalore,68468.0,2048-12-06
103,Mumbai,89588.0,2048-12-07
101,Delhi,83751.0,2048-12-08
104,Kolkata,66111.0,2048-12-09
106,Mumbai,47077.0,2048-12-10
103,Kolkata,40257.0,2048-12-11
101,Mumbai,77210.0,2048-12-12
106,Chennai,74560.0,2048-12-13
101,,75180.0,2048-12-14
109,Chennai,87826.0,2048-12-15
101,Bangalore,33665.0,2048-12-16
106,Bangalore,65442.0,2048-12-17
101,Bangalore,73358.0,2048-12-18
107,Bangalore,46734.0,2048-12-19
103,Delhi,38840.0,2048-12-20
106,Chennai,42062.0,2048-12-21
107,Delhi,37044.0,2048-12-22
101,Delhi,87571.0,2048-12-23
101,Chennai,32063.0,2048-12-24
105,Delhi,52313.0,2048-12-25
106,Kolkata,87768.0,2048-12-26
109,Kolkata,57087.0,2048-12-27
101,,75779.0,2048-12-28
104,Chennai,70181.0,2048-12-29
108,Bangalore,48205.0,2048-12-30
109,Mumbai,84041.0,2048-12-31
103,Bangalore,42464.0,2049-01-01
102,Delhi,73550.0,2049-01-02
104,Mumbai,57132.0,2049-01-03
102,Chennai,80737.0,2049-01-04
101,Mumbai,72638.0,2049-01-05
103,Mumbai,67427.0,2049-01-06
107,Chennai,65048.0,2049-01-07
101,Delhi,33749.0,2049-01-08
102,Mumbai,65306.0,2049-01-09
101,Delhi,55592.0,2049-01-10
108,Chennai,79595.0,2049-01-11
105,Chennai,48451.0,2049-01-12
108,Chennai,58258.0,2049-01-13
103,Mumbai,74758.0,2049-01-14
107,Chennai,87454.0,2049-01-15
108,Bangalore,65302.0,2049-01-16
106,Mumbai,62856.0,2049-01-17
107,Bangalore,82542.0,2049-01-18
102,Bangalore,51621.0,2049-01-19
108,Bangalore,36577.0,2049-01-20
105,Chennai,81093.0,2049-01-21
107,Delhi,49694.0,2049-01-22
101,Bangalore,38263.0,2049-01-23
105,Bangalore,47205.0,2049-01-24
101,Bangalore,38072.0,2049-01-25
108,Bangalore,79967.0,2049-01-26
104,Kolkata,87747.0,2049-01-27
104,Kolkata,80850.0,2049-01-28
102,Chennai,75306.0,2049-01-29
105,Chennai,73876.0,2049-01-30
101,Delhi,70130.0,2049-01-31
109,Chennai,73002.0,2049-02-01
105,Bangalore,35691.0,2049-02-02
106,Mumbai,52113.0,2049-02-03
102,Delhi,31953.0,2049-02-04
101,Delhi,34963.0,2049-02-05
104,Delhi,68754.0,2049-02-06
107,Delhi,70520.0,2049-02-07
106,Delhi,57869.0,2049-02-08
101,Chennai,41445.0,2049-02-09
101,Mumbai,67759.0,2049-02-10
108,Mumbai,50185.0,2049-02-11
104,Kolkata,38447.0,2049-02-12
105,Delhi,64699.0,2049-02-13
107,Kolkata,80263.0,2049-02-14
108,Chennai,63640.0,2049-02-15
107,Mumbai,37954.0,2049-02-16
102,Delhi,83739.0,2049-02-17
104,Delhi,85631.0,2049-02-18
101,Mumbai,47945.0,2049-02-19
109,Delhi,68294.0,2049-02-20
103,Mumbai,42920.0,2049-02-21
103,Delhi,59984.0,2049-02-22
109,Bangalore,83609.0,2049-02-23
103,Delhi,35560.0,2049-02-24
108,Kolkata,45389.0,2049-02-25
102,Mumbai,54265.0,2049-02-26
103,Kolkata,71853.0,2049-02-27
102,Delhi,37715.0,2049-02-28
101,Chennai,49068.0,2049-03-01
102,Mumbai,39438.0,2049-03-02
108,Bangalore,79898.0,2049-03-03
109,Delhi,35243.0,2049-03-04
102,Bangalore,58629.0,2049-03-05
107,Delhi,69594.0,2049-03-06
105,Bangalore,34085.0,2049-03-07
103,Delhi,68885.0,2049-03-08
109,Bangalore,47390.0,2049-03-09
106,Delhi,54513.0,2049-03-10
101,Mumbai,50694.0,2049-03-11
105,Bangalore,71850.0,2049-03-12
107,,73451.0,2049-03-13
104,Bangalore,44884.0,2049-03-14
108,Chennai,32876.0,2049-03-15
105,Bangalore,56207.0,2049-03-16
109,Bangalore,81178.0,2049-03-17
109,Delhi,35556.0,2049-03-18
109,Delhi,50491.0,2049-03-19
101,Kolkata,68009.0,2049-03-20
102,Bangalore,78674.0,2049-03-21
103,Chennai,77682.0,2049-03-22
104,Bangalore,62225.0,2049-03-23
109,Mumbai,68437.0,2049-03-24
106,Mumbai,35399.0,2049-03-25
101,Bangalore,71701.0,2049-03-26
109,Delhi,43648.0,2049-03-27
106,Mumbai,60887.0,2049-03-28
104,Bangalore,82160.0,2049-03-29
104,,72936.0,2049-03-30
103,Mumbai,70263.0,2049-03-31
107,Chennai,78373.0,2049-04-01
103,Delhi,82814.0,2049-04-02
102,Delhi,51804.0,2049-04-03
108,Kolkata,60919.0,2049-04-04
104,Chennai,76972.0,2049-04-05
108,Mumbai,58147.0,2049-04-06
101,Bangalore,49295.0,2049-04-07
105,Delhi,36897.0,2049-04-08
109,Chennai,41276.0,2049-04-09
101,Delhi,68253.0,2049-04-10
104,Kolkata,35838.0,2049-04-11
106,Bangalore,47157.0,2049-04-12
108,Mumbai,32144.0,2049-04-13
103,Kolkata,44406.0,2049-04-14
105,,71952.0,2049-04-15
107,Mumbai,56414.0,2049-04-16
101,Kolkata,68748.0,2049-04-17
107,Kolkata,77460.0,2049-04-18
108,Chennai,59483.0,2049-04-19
108,,77647.0,2049-04-20
109,Bangalore,41513.0,2049-04-21
106,Chennai,85549.0,2049-04-22
106,Kolkata,74802.0,2049-04-23
102,Bangalore,56451.0,2049-04-24
103,Bangalore,70909.0,2049-04-25
104,Mumbai,78091.0,2049-04-26
104,Kolkata,82389.0,2049-04-27
108,Chennai,70963.0,2049-04-28
101,Bangalore,84734.0,2049-04-29
104,Bangalore,52672.0,2049-04-30
104,Delhi,71124.0,2049-05-01
101,Delhi,42631.0,2049-05-02
103,Bangalore,64665.0,2049-05-03
105,Bangalore,62291.0,2049-05-04
106,Kolkata,51817.0,2049-05-05
109,Bangalore,41432.0,2049-05-06
109,,48951.0,2049-05-07
109,Delhi,38130.0,2049-05-08
101,,84869.0,2049-05-09
109,Mumbai,74467.0,2049-05-10
108,Chennai,53136.0,2049-05-11
102,Bangalore,32559.0,2049-05-12
101,Mumbai,44744.0,2049-05-13
101,Delhi,61155.0,2049-05-14
106,Delhi,72298.0,2049-05-15
109,Chennai,51021.0,2049-05-16
107,Mumbai,46996.0,2049-05-17
105,,86898.0,2049-05-18
102,Mumbai,43187.0,2049-05-19
101,,81036.0,2049-05-20
102,Mumbai,83176.0,2049-05-21
101,Delhi,65902.0,2049-05-22
103,Mumbai,88399.0,2049-05-23
106,Kolkata,48006.0,2049-05-24
108,Bangalore,46375.0,2049-05-25
103,Delhi,82434.0,2049-05-26
109,Mumbai,60158.0,2049-05-27
105,Mumbai,81762.0,2049-05-28
107,Bangalore,77678.0,2049-05-29
108,Mumbai,33069.0,2049-05-30
103,Chennai,36486.0,2049-05-31
102,Chennai,47639.0,2049-06-01
102,Kolkata,65428.0,2049-06-02
105,Bangalore,58800.0,2049-06-03
101,Mumbai,55618.0,2049-06-04
102,,67220.0,2049-06-05
109,Mumbai,88786.0,2049-06-06
107,Bangalore,86254.0,2049-06-07
106,Kolkata,41869.0,2049-06-08
109,Delhi,34176.0,2049-06-09
107,Mumbai,66454.0,2049-06-10
105,Delhi,56480.0,2049-06-11
109,Delhi,61500.0,2049-06-12
106,Delhi,35237.0,2049-06-13
106,Delhi,56453.0,2049-06-14
104,Mumbai,86813.0,2049-06-15
101,Kolkata,30790.0,2049-06-16
105,Bangalore,77595.0,2049-06-17
109,Chennai,76954.0,2049-06-18
108,Bangalore,71184.0,2049-06-19
108,Kolkata,82186.0,2049-06-20
105,Kolkata,44754.0,2049-06-21
109,Kolkata,43067.0,2049-06-22
103,Kolkata,46609.0,2049-06-23
103,Delhi,57981.0,2049-06-24
101,Bangalore,84500.0,2049-06-25
109,Bangalore,85618.0,2049-06-26
106,Bangalore,49563.0,2049-06-27
102,Bangalore,39003.0,2049-06-28
108,Delhi,57068.0,2049-06-29
109,Delhi,76996.0,2049-06-30
109,,34223.0,2049-07-01
102,Chennai,53904.0,2049-07-02
102,Mumbai,66834.0,2049-07-03
107,Mumbai,50746.0,2049-07-04
104,Chennai,61404.0,2049-07-05
101,Bangalore,51407.0,2049-07-06
108,Bangalore,50693.0,2049-07-07
102,Delhi,63014.0,2049-07-08
103,Delhi,52121.0,2049-07-09
105,Mumbai,80770.0,2049-07-10
103,Chennai,56403.0,2049-07-11
107,Delhi,41637.0,2049-07-12
107,Mumbai,38612.0,2049-07-13
102,Chennai,60410.0,2049-07-14
107,Kolkata,35160.0,2049-07-15
106,Delhi,64139.0,2049-07-16
109,Chennai,37728.0,2049-07-17
109,,34238.0,2049-07-18
102,,56764.0,2049-07-19
107,Kolkata,81764.0,2049-07-20
105,Chennai,48464.0,2049-07-21
106,Mumbai,61943.0,2049-07-22
101,Chennai,60838.0,2049-07-23
107,Chennai,35919.0,2049-07-24
106,Bangalore,67092.0,2049-07-25
104,Bangalore,37797.0,2049-07-26
101,Chennai,81887.0,2049-07-27
109,,52467.0,2049-07-28
104,Mumbai,53736.0,2049-07-29
102,Mumbai,39021.0,2049-07-30
108,Chennai,33058.0,2049-07-31
102,Delhi,39041.0,2049-08-01
105,Bangalore,68102.0,2049-08-02
106,Delhi,31153.0,2049-08-03
108,Bangalore,67708.0,2049-08-04
101,Chennai,77375.0,2049-08-05
101,Delhi,42021.0,2049-08-06
104,Mumbai,57258.0,2049-08-07
105,Mumbai,65847.0,2049-08-08
109,Mumbai,79554.0,2049-08-09
107,Chennai,49359.0,2049-08-10
107,Bangalore,56178.0,2049-08-11
108,Mumbai,42914.0,2049-08-12
105,Bangalore,37536.0,2049-08-13
105,Delhi,85071.0,2049-08-14
101,Kolkata,85912.0,2049-08-15
109,Delhi,63748.0,2049-08-16
106,Kolkata,69448.0,2049-08-17
109,Bangalore,76132.0,2049-08-18
103,Bangalore,40486.0,2049-08-19
105,Chennai,32384.0,2049-08-20
102,Kolkata,74312.0,2049-08-21
105,,75088.0,2049-08-22
108,Bangalore,71758.0,2049-08-23
102,Delhi,40787.0,2049-08-24
108,Kolkata,64134.0,2049-08-25
104,Delhi,65706.0,2049-08-26
101,Kolkata,47646.0,2049-08-27
105,Chennai,86811.0,2049-08-28
101,,36187.0,2049-08-29
107,Kolkata,38495.0,2049-08-30
108,Delhi,39885.0,2049-08-31
103,Chennai,48700.0,2049-09-01
103,Delhi,45018.0,2049-09-02
107,Delhi,60428.0,2049-09-03
104,Bangalore,59071.0,2049-09-04
103,Delhi,87061.0,2049-09-05
108,Chennai,61322.0,2049-09-06
103,,80073.0,2049-09-07
107,Bangalore,37114.0,2049-09-08
102,Mumbai,36574.0,2049-09-09
101,Kolkata,54996.0,2049-09-10
106,Kolkata,56754.0,2049-09-11
108,Chennai,68297.0,2049-09-12
101,Chennai,33809.0,2049-09-13
109,Kolkata,76304.0,2049-09-14
103,Delhi,47550.0,2049-09-15
103,,59249.0,2049-09-16
104,,71499.0,2049-09-17
101,Kolkata,85420.0,2049-09-18
109,Mumbai,68099.0,2049-09-19
103,Kolkata,51413.0,2049-09-20
104,Bangalore,80612.0,2049-09-21
101,Bangalore,34687.0,2049-09-22
104,Kolkata,68125.0,2049-09-23
101,Delhi,51123.0,2049-09-24
105,Mumbai,63095.0,2049-09-25
105,Kolkata,57435.0,2049-09-26
107,Kolkata,51622.0,2049-09-27
108,Kolkata,40285.0,2049-09-28
104,Delhi,73091.0,2049-09-29
107,Chennai,54927.0,2049-09-30
104,Delhi,84284.0,2049-10-01
103,Kolkata,83884.0,2049-10-02
106,Mumbai,83060.0,2049-10-03
104,Chennai,35291.0,2049-10-04
103,Bangalore,71193.0,2049-10-05
109,,78308.0,2049-10-06
105,Bangalore,33122.0,2049-10-07
107,Chennai,34876.0,2049-10-08
106,Mumbai,49112.0,2049-10-09
105,Chennai,76474.0,2049-10-10
107,Bangalore,39124.0,2049-10-11
106,Delhi,87147.0,2049-10-12
102,Chennai,31823.0,2049-10-13
103,Kolkata,82652.0,2049-10-14
102,Mumbai,66841.0,2049-10-15
103,Mumbai,88204.0,2049-10-16
101,Chennai,80382.0,2049-10-17
108,Kolkata,40387.0,2049-10-18
106,Mumbai,67163.0,2049-10-19
102,,68819.0,2049-10-20
108,,64244.0,2049-10-21
106,Mumbai,81175.0,2049-10-22
107,Mumbai,48980.0,2049-10-23
101,Chennai,54224.0,2049-10-24
107,,37121.0,2049-10-25
103,Chennai,32430.0,2049-10-26
108,Bangalore,37954.0,2049-10-27
106,Delhi,86095.0,2049-10-28
104,Bangalore,41881.0,2049-10-29
108,Chennai,46917.0,2049-10-30
109,Mumbai,47640.0,2049-10-31
102,Bangalore,80809.0,2049-11-01
106,Delhi,88496.0,2049-11-02
105,Bangalore,42085.0,2049-11-03
105,Delhi,80904.0,2049-11-04
103,Delhi,56259.0,2049-11-05
108,Kolkata,53097.0,2049-11-06
108,Mumbai,32978.0,2049-11-07
105,Bangalore,34332.0,2049-11-08
108,Delhi,50037.0,2049-11-09
108,Mumbai,65781.0,2049-11-10
103,Mumbai,88044.0,2049-11-11
102,Delhi,45089.0,2049-11-12
109,Delhi,86804.0,2049-11-13
102,Kolkata,53484.0,2049-11-14
109,Delhi,44008.0,2049-11-15
104,Delhi,84018.0,2049-11-16
102,Kolkata,48148.0,2049-11-17
101,Mumbai,80274.0,2049-11-18
104,Chennai,33830.0,2049-11-19
109,Delhi,85852.0,2049-11-20
109,Mumbai,32958.0,2049-11-21
104,Bangalore,89664.0,2049-11-22
109,,55998.0,2049-11-23
106,Delhi,31540.0,2049-11-24
101,Bangalore,60677.0,2049-11-25
106,Delhi,59101.0,2049-11-26
109,Delhi,71482.0,2049-11-27
102,,73967.0,2049-11-28
106,Delhi,84619.0,2049-11-29
102,Kolkata,37053.0,2049-11-30
104,Delhi,35670.0,2049-12-01
108,Kolkata,73458.0,2049-12-02
107,Bangalore,77030.0,2049-12-03
